pickup_longitude,pickup_latitude,pickup_location_id
-73.99005126953125,40.75591659545898,263
-73.96605682373048,40.7583465576172,264
-73.94136047363281,40.7877197265625,265
-73.95558929443358,40.777000427246094,266
-73.9607162475586,40.77515411376953,267
-73.95775604248048,40.769878387451165,268
-73.98946380615233,40.747657775878906,269
-73.9940185546875,40.751258850097656,270
-73.99329376220702,40.73647689819336,271
-73.98322296142578,40.76340866088867,272
-74.0028076171875,40.70663070678711,273
-73.9711685180664,40.782901763916016,274
-73.98162078857422,40.77362823486328,275
-73.9637222290039,40.769561767578125,276
-74.00802612304686,40.722949981689446,277
-73.98555755615233,40.75283050537109,278
-73.95871734619139,40.763771057128906,279
-73.96041870117188,40.77577972412109,280
-73.99197387695312,40.75408935546875,281
-73.9700927734375,40.789546966552734,282
-73.9564437866211,40.77824020385742,283
-73.99671936035155,40.69350814819336,284
-74.0123291015625,40.70143127441406,285
-73.98741912841797,40.77064895629882,286
-73.98516845703125,40.73598861694336,287
-73.96192169189453,40.7708854675293,288
-73.99105834960938,40.75067901611328,289
-73.99020385742188,40.772064208984375,290
-73.9489974975586,40.77412033081056,291
-74.00639343261719,40.73863983154297,292
-73.96408081054686,40.7927131652832,293
-73.95330810546875,40.771270751953125,294
-73.93973541259764,40.79426956176758,295
-73.9611587524414,40.768848419189446,296
-73.98876190185547,40.74860382080078,297
-73.98932647705078,40.688358306884766,298
-73.98062133789062,40.753231048583984,299
-73.99942016601561,40.76129150390625,300
-73.92576599121094,40.65811920166016,301
-73.95748138427734,40.77431869506836,302
-73.9827651977539,40.771759033203125,303
-73.95372009277344,40.77866363525391,304
-73.94895172119139,40.81338119506836,305
-73.7822265625,40.64488220214844,306
-73.97917938232422,40.78195190429688,307
-73.98648071289062,40.762149810791016,308
-73.95600128173827,40.7720184326172,309
-73.99506378173827,40.75510025024414,310
-74.00461578369139,40.73764801025391,311
-73.98801422119139,40.73924255371094,312
-73.98644256591797,40.772010803222656,313
-73.96656799316406,40.76169967651367,314
-73.97824859619139,40.74560546875,315
-73.94817352294923,40.78268814086913,316
-73.95676422119139,40.7790641784668,317
-73.95220947265625,40.78112030029297,318
-73.99095916748048,40.75064086914063,319
-73.99137878417967,40.7498893737793,320
-73.86637115478516,40.771240234375,321
-73.9955825805664,40.679195404052734,322
-73.98596954345702,40.72679138183594,323
-73.98387145996092,40.779930114746094,324
-73.8772735595703,40.73687362670898,325
-73.96542358398438,40.76326370239258,326
-73.9457015991211,40.777996063232415,327
-73.98941802978516,40.75836563110352,328
-73.97965240478516,40.76540756225586,329
-73.97059631347656,40.78929901123047,330
-73.97917938232422,40.74045181274414,331
-73.95223999023438,40.76887893676758,332
-73.9965591430664,40.74290084838867,333
-73.9540023803711,40.77045822143555,334
-73.97830200195312,40.74560928344727,335
-73.95294189453125,40.77767181396485,336
-73.9981918334961,40.745220184326165,337
-73.97411346435547,40.74303436279297,338
-73.92935180664062,40.762508392333984,339
-73.98120880126953,40.77426910400391,340
-73.9615707397461,40.661991119384766,341
-74.01334381103516,40.704811096191406,342
-73.98358154296875,40.74700164794922,343
-73.95070648193358,40.77151870727539,344
-73.96256256103516,40.77285003662109,345
-74.00544738769531,40.74082946777344,346
-74.01641082763672,40.7100067138672,347
-73.99093627929686,40.76591110229492,348
-73.9593505859375,40.6533432006836,349
-73.97144317626953,40.78519058227539,350
-73.9737777709961,40.7475700378418,351
-73.98899078369139,40.77775955200195,352
-73.77635955810547,40.64608383178711,353
-73.90210723876953,40.76406478881836,354
-73.99138641357422,40.72731018066406,355
-73.97370147705078,40.75191116333008,356
-73.97956085205078,40.74615097045898,357
-73.98114013671875,40.72085189819336,358
-73.99864959716798,40.7197494506836,359
-73.96016693115233,40.77337646484375,360
-74.00619506835938,40.73429489135742,361
-73.99070739746092,40.76608276367188,362
-73.96392059326173,40.76779556274414,363
-73.98863983154298,40.758426666259766,364
-73.94492340087889,40.834278106689446,365
-73.95511627197266,40.78004455566406,366
-74.01609802246092,40.71511459350586,367
-73.9781494140625,40.78309631347656,368
-73.97065734863281,40.78577423095703,369
-73.9533462524414,40.791141510009766,370
-73.9929428100586,40.7426643371582,371
-73.9916763305664,40.74943161010742,372
-73.99152374267578,40.74977111816406,373
-73.98738098144531,40.74066925048828,374
-73.98770141601561,40.77016067504882,375
-73.95921325683594,40.76329803466797,376
-73.95437622070312,40.786746978759766,377
-74.00241088867188,40.74504852294922,378
-74.0012969970703,40.74140167236328,379
-74.00045013427734,40.728851318359375,380
-73.98429870605469,40.75896072387695,381
-73.9482421875,40.77300262451172,382
-73.98068237304686,40.75286102294922,383
-73.97772979736328,40.789188385009766,384
-73.991455078125,40.75007629394531,385
-74.01577758789062,40.71092987060546,386
-73.96163940429686,40.75559997558594,387
-73.98522186279298,40.7734832763672,388
-73.97746276855469,40.754150390625,389
-73.98838806152342,40.7485809326172,390
-74.00244903564453,40.73992156982422,391
-73.98164367675781,40.7461166381836,392
-73.98146057128906,40.75387954711913,393
-73.89544677734375,40.768421173095696,394
-73.98938751220702,40.74184036254882,395
-73.9925765991211,40.72397613525391,396
-73.9474868774414,40.78033065795898,397
-73.95777130126953,40.765419006347656,398
-73.99787139892578,40.761280059814446,399
-73.93927001953125,40.805213928222656,400
-73.97273254394531,40.74987030029297,401
-73.93529510498048,40.699085235595696,402
-73.98098754882812,40.74790954589844,403
-73.99085235595702,40.75571060180664,404
-73.95706176757811,40.80213165283203,405
-74.0139923095703,40.717041015625,406
-73.99467468261719,40.75062561035156,407
-73.98944091796875,40.75186920166016,408
-73.94203186035155,40.80125045776367,409
-73.98351287841797,40.76557540893555,410
-73.94600677490233,40.78289031982422,411
-73.98995971679686,40.75680160522461,412
-73.96426391601561,40.76632308959961,413
-73.99369049072266,40.756961822509766,414
-73.94760131835938,40.77922058105469,415
-73.97241973876953,40.78628158569336,416
-73.98406982421875,40.737640380859375,417
-73.95392608642578,40.76647567749024,418
-73.9879379272461,40.77535629272461,419
-73.9508514404297,40.77481460571289,420
-73.98822021484375,40.731311798095696,421
-73.98937225341797,40.76133728027344,422
-73.99649047851561,40.740535736083984,423
-73.97329711914062,40.75495910644531,424
-73.78955841064453,40.64693069458008,425
-73.95252227783203,40.7823486328125,426
-73.94428253173827,40.77600860595703,427
-73.9998321533203,40.73327255249024,428
-74.00286865234375,40.760379791259766,429
-73.93929290771484,40.84185028076172,430
-74.00032806396483,40.76152038574219,431
-73.98291015625,40.77742004394531,432
-73.78060913085938,40.64527893066406,433
-73.97791290283203,40.77860641479492,434
-74.00627899169923,40.73392105102539,435
-73.99291229248048,40.74277114868164,436
-73.95149993896483,40.77384185791016,437
-73.97554016113281,40.72880172729492,438
-73.9578628540039,40.769622802734375,439
-73.95371246337889,40.77964019775391,440
-74.00286102294923,40.76045989990234,441
-73.9758071899414,40.740482330322266,442
-73.96263122558594,40.766460418701165,443
-73.97813415527344,40.745643615722656,444
-73.9996337890625,40.67930603027344,445
-73.98634338378906,40.74663925170898,446
-73.81561279296875,40.7181510925293,447
-73.98512268066406,40.744998931884766,448
-73.97123718261719,40.7637176513672,449
-73.94602203369139,40.78274917602539,450
-73.9898681640625,40.7374382019043,451
-73.98300170898438,40.73086166381836,452
-74.01456451416014,40.7180061340332,453
-73.95279693603516,40.7719612121582,454
-73.97738647460938,40.77944946289063,455
-73.98843383789062,40.76903533935546,456
-73.97518157958984,40.79256057739258,457
-73.9944610595703,40.74065780639648,458
-73.99520874023438,40.72806167602539,459
-73.97557067871092,40.7519989013672,460
-73.97086334228516,40.78350830078125,461
-73.94944763183594,40.77783584594727,462
-73.98300933837889,40.781734466552734,463
-73.94940948486328,40.773529052734375,464
-73.98170471191406,40.74937438964844,465
-73.9986572265625,40.73461151123047,466
-73.97399139404298,40.75041198730469,467
-73.95356750488281,40.775299072265625,468
-73.99459075927734,40.7503318786621,469
-73.97023010253906,40.784271240234375,470
-73.86857604980467,40.77286911010742,471
-73.97554016113281,40.7512321472168,472
-73.96730804443358,40.76357650756836,473
-73.94474792480467,40.783084869384766,474
-73.95079803466798,40.7725067138672,475
-73.9613037109375,40.7648811340332,476
-73.8638916015625,40.769752502441406,477
-73.98943328857422,40.74729919433594,478
-73.97599029541014,40.7334213256836,479
-73.98091125488281,40.7323112487793,480
-73.9818115234375,40.74966812133789,481
-73.95366668701173,40.76705932617188,482
-74.00875091552734,40.71916961669922,483
-73.96148681640625,40.76864242553711,484
-73.997802734375,40.67488861083984,485
-73.9618911743164,40.81062316894531,486
-73.99092102050781,40.75564956665039,487
-73.94988250732422,40.77191925048828,488
-73.95191192626953,40.7738151550293,489
-73.95638275146483,40.77846908569336,490
-73.99040222167967,40.75587844848633,491
-73.97869110107422,40.77754592895508,492
-73.95285034179686,40.78644943237305,493
-73.96484375,40.75577926635742,494
-73.9781494140625,40.75307846069336,495
-73.98146057128906,40.769229888916016,496
-73.95458221435547,40.77439880371094,497
-73.97712707519531,40.75154113769531,498
-73.98342895507811,40.77099990844727,499
-73.96611022949219,40.76213073730469,500
-73.99371337890625,40.75186920166016,501
-73.95030975341797,40.77140045166016,502
-73.98223114013672,40.75571441650391,503
-73.97832489013672,40.752197265625,504
-73.94960021972656,40.77234649658203,505
-73.98519134521484,40.768680572509766,506
-73.98677062988281,40.73382186889648,507
-73.97270965576173,40.79364013671875,508
-73.98235321044923,40.74544525146485,509
-73.99153900146483,40.73837661743164,510
-73.97193145751953,40.75300598144531,511
-73.95233154296875,40.76601028442384,512
-73.99452209472656,40.75065612792969,513
-73.99163055419923,40.7701416015625,514
-73.9509506225586,40.77477264404297,515
-73.97226715087889,40.78133010864258,516
-74.0038833618164,40.74763870239258,517
-73.96917724609375,40.79576873779297,518
-73.99519348144531,40.74505615234375,519
-73.98635864257811,40.75579071044922,520
-74.01528930664062,40.714859008789055,521
-74.00566101074217,40.736061096191406,522
-73.98834991455078,40.748966217041016,523
-73.98153686523438,40.73267364501953,524
-73.98155975341797,40.76319122314453,525
-74.0001220703125,40.74309921264648,526
-73.98489379882812,40.75968170166016,527
-73.99980163574217,40.727046966552734,528
-73.9813003540039,40.730918884277344,529
-73.99232482910156,40.72466278076172,530
-73.95552062988281,40.76831817626953,531
-73.97896575927734,40.754070281982415,532
-73.98283386230467,40.71967315673828,533
-73.9754180908203,40.7519989013672,534
-73.99478149414062,40.750186920166016,535
-73.959716796875,40.762813568115234,536
-73.77706146240233,40.64635467529297,537
-73.99642181396483,40.743202209472656,538
-73.98444366455078,40.78004837036133,539
-73.98001098632812,40.739349365234375,540
-73.9563217163086,40.80313873291016,541
-73.97023010253906,40.758548736572266,542
-73.94751739501953,40.77532958984375,543
-73.98686981201173,40.76673126220703,544
-73.98480987548828,40.76221466064453,545
-73.99016571044923,40.74653244018555,546
-73.95211029052734,40.7814826965332,547
-73.99051666259764,40.755645751953125,548
-73.98429107666014,40.72886657714844,549
-73.97956848144531,40.743900299072266,550
-73.95551300048828,40.779590606689446,551
-73.98214721679686,40.76896667480469,552
-73.99984741210938,40.733154296875,553
-74.00566101074217,40.716068267822266,554
-73.99067687988281,40.734745025634766,555
-74.01134490966798,40.72364044189453,556
-73.99845123291014,40.72639083862305,557
-73.9661865234375,40.76540756225586,558
-73.98640441894531,40.759159088134766,559
-73.97666931152342,40.79059982299805,560
-74.00608825683594,40.7064208984375,561
-73.9808120727539,40.7481575012207,562
-73.99152374267578,40.74993896484375,563
-73.86377716064453,40.76934051513672,564
-73.99103546142578,40.75070571899414,565
-73.96019744873048,40.773136138916016,566
-73.97953033447266,40.7817611694336,567
-73.97817993164062,40.78847885131836,568
-74.0064926147461,40.748634338378906,569
-73.95335388183594,40.77554702758789,570
-73.95255279541014,40.77212142944336,571
-73.97921752929686,40.76203918457031,572
-73.9897232055664,40.756717681884766,573
-73.97828674316406,40.74559783935546,574
-73.94641876220702,40.77569961547852,575
-73.95439910888672,40.78361892700195,576
-73.94860076904298,40.77054977416992,577
-73.87612915039062,40.77179336547852,578
-73.97775268554686,40.78322982788086,579
-73.91004943847656,40.7456512451172,580
-73.96591186523438,40.762310028076165,581
-73.98921203613281,40.76377868652344,582
-73.99119567871094,40.7497673034668,583
-73.95760345458984,40.77441787719727,584
-73.99381256103516,40.695899963378906,585
-74.01563262939453,40.715118408203125,586
-73.9974136352539,40.74156951904297,587
-73.98367309570312,40.73271179199219,588
-73.78182220458984,40.644779205322266,589
-73.97985076904298,40.765625,590
-73.98555755615233,40.7353515625,591
-73.9529800415039,40.768043518066406,592
-73.99191284179686,40.74406814575195,593
-73.99702453613281,40.7491340637207,594
-73.97798919677734,40.74583053588867,595
-73.9811248779297,40.7421875,596
-73.9612808227539,40.760231018066406,597
-73.86589813232422,40.73165130615234,598
-73.99056243896483,40.75579833984375,599
-73.98444366455078,40.72869873046875,600
-73.94770812988281,40.775249481201165,601
-73.97907257080078,40.78749084472656,602
-73.98516082763672,40.7694206237793,603
-74.00121307373048,40.741661071777344,604
-73.97708129882812,40.779930114746094,605
-73.970947265625,40.754932403564446,606
-73.94547271728516,40.77391052246094,607
-73.98493957519531,40.73638153076172,608
-73.9837875366211,40.74370956420898,609
-74.00079345703125,40.7320556640625,610
-73.97052001953125,40.755889892578125,611
-73.96473693847656,40.79174041748047,612
-73.97801971435547,40.7329330444336,613
-73.87286376953125,40.77401351928711,614
-74.00399780273438,40.747802734375,615
-73.96312713623048,40.76726150512695,616
-73.95587921142578,40.7744255065918,617
-73.95502471923827,40.777381896972656,618
-73.95235443115233,40.77708053588867,619
-73.7860107421875,40.65182876586913,620
-73.78951263427734,40.64728927612305,621
-73.98458862304686,40.742977142333984,622
-73.9779281616211,40.73386001586913,623
-74.00809478759764,40.73859024047852,624
-73.97900390625,40.73615646362305,625
-73.99159240722656,40.749759674072266,626
-73.99410247802734,40.75123977661133,627
-74.00955200195312,40.70598602294922,628
-73.97148132324217,40.74407958984375,629
-73.98037719726561,40.76581954956056,630
-73.95574951171875,40.78254318237305,631
-73.9490966796875,40.78502655029297,632
-73.997314453125,40.722015380859375,633
-74.0048599243164,40.737674713134766,634
-73.95269775390625,40.77652359008789,635
-73.99170684814453,40.749881744384766,636
-73.98369598388672,40.72970962524414,637
-73.78912353515625,40.647171020507805,638
-73.96248626708984,40.756301879882805,639
-73.99284362792967,40.73008728027344,640
-73.9676742553711,40.7600975036621,641
-73.95169830322266,40.77017211914063,642
-73.99484252929686,40.740020751953125,643
-73.98799133300781,40.71879196166992,644
-73.93482971191406,40.76454162597656,645
-73.9906005859375,40.7556266784668,646
-74.0086898803711,40.7188606262207,647
-73.99085235595702,40.75065994262695,648
-74.00003814697266,40.761348724365234,649
-73.95970916748048,40.58744430541992,650
-73.95791625976561,40.77919769287109,651
-73.95604705810547,40.76388168334961,652
-73.99150848388672,40.743919372558594,653
-73.99745178222656,40.72100830078125,654
-73.96871948242188,40.78649139404297,655
-73.98330688476561,40.74473571777344,656
-73.9631576538086,40.77776718139648,657
-73.9831771850586,40.72283935546875,658
-73.99012756347656,40.68964767456056,659
-73.99008178710938,40.75521087646485,660
-73.95983123779298,40.79842376708984,661
-73.99681091308595,40.73728561401367,662
-73.99887084960938,40.73963928222656,663
-73.95905303955078,40.77764129638672,664
-73.98394012451173,40.77967834472656,665
-73.86273956298828,40.76950073242188,666
-73.9689712524414,40.801055908203125,667
-73.95116424560547,40.77875518798828,668
-73.7820587158203,40.64476776123047,669
-73.95974731445312,40.8140869140625,670
-74.00723266601561,40.73395156860352,671
-73.989990234375,40.68975830078125,672
-73.86334991455078,40.76993942260742,673
-73.95610809326173,40.76789855957031,674
-73.96859741210938,40.75918960571289,675
-73.9837875366211,40.7379035949707,676
-74.00814056396483,40.72264099121094,677
-73.99420928955078,40.75109100341797,678
-73.9764633178711,40.75213241577149,679
-73.98648834228516,40.73981094360352,680
-73.97732543945312,40.7504768371582,681
-73.96127319335938,40.79874038696289,682
-73.93801879882812,40.81235122680664,683
-73.95027923583984,40.77571105957031,684
-73.9894790649414,40.71900939941406,685
-73.96904754638672,40.76107025146485,686
-73.99073791503906,40.755638122558594,687
-73.94911193847656,40.77325820922852,688
-73.99432373046875,40.7510223388672,689
-73.98267364501953,40.73961639404297,690
-73.96591186523438,40.75838088989258,691
-73.99038696289062,40.75088882446289,692
-73.9413070678711,40.79907989501953,693
-73.98048400878906,40.73014831542969,694
-73.96556854248048,40.75457382202149,695
-73.96238708496092,40.7949676513672,696
-73.99424743652342,40.751075744628906,697
-73.96411895751953,40.77059555053711,698
-73.94134521484375,40.6948127746582,699
-73.9500732421875,40.77128219604492,700
-73.98298645019531,40.76620864868164,701
-73.94544982910156,40.780391693115234,702
-73.9799575805664,40.78611755371094,703
-73.94443511962889,40.83489227294922,704
-73.9997787475586,40.7334213256836,705
-73.97815704345702,40.74798583984375,706
-73.96739959716798,40.76361846923828,707
-73.98689270019531,40.733768463134766,708
-73.96468353271484,40.763538360595696,709
-73.99463653564453,40.734771728515625,710
-73.96634674072266,40.762996673583984,711
-73.98027801513672,40.742923736572266,712
-73.99578094482422,40.73889923095703,713
-73.98155975341797,40.75376892089844,714
-73.97333526611328,40.75728225708008,715
-73.95199584960938,40.78790283203125,716
-73.9916763305664,40.749881744384766,717
-73.85076904296875,40.73023986816406,718
-73.94631958007811,40.77737045288086,719
-73.99263000488281,40.75342178344727,720
-73.9947967529297,40.72576904296875,721
-73.9721450805664,40.79449844360352,722
-74.00116729736328,40.73672866821289,723
-73.99176788330078,40.74933242797852,724
-73.9632797241211,40.763301849365234,725
-73.98053741455078,40.76459884643555,726
-73.94624328613281,40.77236175537109,727
-73.9817123413086,40.732643127441406,728
-73.98535919189453,40.73855972290039,729
-74.01216888427734,40.70132827758789,730
-73.99066162109375,40.72842025756836,731
-73.95787811279298,40.76098251342773,732
-73.97749328613281,40.76334381103516,733
-73.96942901611328,40.76039123535156,734
-73.99025726318358,40.75680160522461,735
